pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
42107474,Efficacy associated with repetitive transcranial magnetic stimulation targeting the medial superior frontal gyrus in schizophrenia: A pilot randomized controlled study.,2026,Brain research bulletin,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42107474/
42106690,Structural connectome architecture and biological vulnerability shape cortical atrophy in cocaine use disorder.,2026,BMC medicine,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42106690/
42105452,Examining adverse effects in a large clinical trial of rTMS application as a treatment for Alzheimer's disease.,2026,Psychiatry research,Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42105452/
42105161,rTMS Modulates Static and Dynamic Brain Functional Networks in Children with Autism Spectrum Disorder: An EEG Microstate Study.,2026,Brain topography,Journal Article; Randomized Controlled Trial,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; measurement_expansion,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42105161/
42103005,Theta burst stimulation prior to stress exposure alters amplitude of low-frequency fluctuations.,2026,Biological psychology,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42103005/
42102818,Fronto-insular circuit mechanisms of accelerated intermittent theta burst stimulation.,2026,Cell,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42102818/
42102542,Sequence-dependent effects of iTBS and perceptual learning on binocular balance.,2026,Cortex; a journal devoted to the study of the nervous system and behavior,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42102542/
42100573,fNIRS-Guided neuronavigated rTMS augments naming recovery in subacute post-stroke aphasia: a double-blind randomized controlled trial.,2026,Frontiers in human neuroscience,Clinical Trial; Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42100573/
42099304,"Neurophysiological, imaging and neurobiological markers of central fatigue in multiple sclerosis.",2026,Brain communications,Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42099304/
42098265,Stable depression subtypes identified using functional connectome normative deviation models and their response to rTMS.,2026,Molecular psychiatry,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42098265/
42096892,Ketamine infusion combined with accelerated sequential theta burst stimulation in multi-therapy-resistant bipolar depression: A case report.,2026,Asian journal of psychiatry,Case Reports; Journal Article,clinical_depression_protocols; dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42096892/
42096636,"Low-frequency rTMS in combination with nicotine replacement therapy for smoking cessation: a phase II non-comparative Fleming-type randomized, double-blind, sham-controlled trial.",2026,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42096636/
42093848,The Role of Central Sensitization in Responsiveness to Brain Stimulation for Patients with Nonspecific Chronic Low Back Pain - An Exploratory Study.,2026,Journal of pain research,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations,mechanisms; safety_side_effects; patient_faq_adherence; state_factors,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42093848/
42093824,Dental topography and diet in marsupials and comparisons with primates.,2026,Journal of mammalian evolution,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42093824/
42091245,Disrupting Motor Cortical Regional Activity during Motor Sequence Skill Training Impairs Human Motor Visuomotor Skill Acquisition and Learning That Is Not Sequence-Specific.,2026,eNeuro,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42091245/
42090938,Baseline glymphatic efficiency is associated with plasma BDNF changes following rTMS: an exploratory biomarker study in mood disorders.,2026,Psychiatry research. Neuroimaging,Journal Article,clinical_depression_protocols; dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42090938/
42090740,"The Effects Of 6-week Balance Training on Corticospinal Excitability, Spinal Reflexive Excitability Modulation, and Balance Performance in Individuals with Chronic Ankle Instability: Randomized Controlled Trial.",2026,Journal of electromyography and kinesiology : official journal of the International Society of Electrophysiological Kinesiology,Journal Article,master_tms_not_animal_only; technician_equipment_localization,technician_workflow,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42090740/
42090145,Intermittent Theta Burst Stimulation of the Dorsomedial PFC and Expectancy-Driven Placebo Mood Effects: A Randomized Clinical Trial.,2026,JAMA psychiatry,Journal Article,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42090145/
42086176,Auditory mismatch-negativity predicts response to dorsomedial prefrontal intermittent theta-burst stimulation in major depressive disorder.,2026,Journal of affective disorders,Journal Article,clinical_depression_protocols; dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,mechanisms; patient_faq_adherence; state_factors; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42086176/
42080977,Intermittent Theta-Burst Stimulation (iTBS) Modulates Abnormal Brain Activity During Emotional Arousal in Adolescent Depression: A Pilot Study.,2026,Brain topography,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42080977/
42072185,Mu-Rhythm Phase Modulates Cortical Reactivity to Subthreshold TMS: A TMS-EEG Study.,2026,"Bioengineering (Basel, Switzerland)",Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42072185/
42067059,Real-time electric-field neuronavigation on realistic head models for conventional and multi-locus TMS.,2026,Brain stimulation,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42067059/
42066924,Individualized single-session iTBS modulates functional networks and neural activation to predict cognitive gain.,2026,NeuroImage,Journal Article; Randomized Controlled Trial,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/42066924/
42065668,Intensity-dependent corticospinal facilitation by repetitive peripheral magnetic stimulation: evidence for a major contribution of group I afferents.,2026,Journal of neurophysiology,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/42065668/
