pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
42064201,Non-invasive brain stimulation for neuropathic orofacial pain: a mini-review.,2026,2026,2026 Apr 15,"Frontiers in pain research (Lausanne, Switzerland)",Front Pain Res (Lausanne),7,,1746977,10.3389/fpain.2026.1746977,PMC13125060,Lin X; Niu X; Hu T; Zhang J; Diao Y; Li J; Yang Q; Liao C; Xin T; Li S; Fu X; Du K,13,Cheng J,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42064201/
42061144,Revisiting Obstetric Brachial Plexus Injuries Through a Central Nervous System Lens: Toward Integrated Diagnostic and Therapeutic Frameworks.,2026,2026 Apr 3,2026 Apr 3,Pediatric neurology,Pediatr Neurol,180,,17-25,10.1016/j.pediatrneurol.2026.03.027,,Mahiroğlu H; Ergin G,2,Ergin G,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42061144/
42058986,Tremor modulation: a systematic review of resetting by single-pulse transcranial magnetic stimulation.,2026,2026,2026 Jan 23,Turkish journal of medical sciences,Turk J Med Sci,56,2,390-404,10.55730/1300-0144.6175,PMC13124215,Uzunçakmak-Uyanik H; Temuçin ÇM,2,Temuçin ÇM,Journal Article; Systematic Review; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42058986/
42055109,"The role of ultrasound in addressing neurodegenerative diseases: A review of mechanisms, applications, and challenges.",2026,2026 Jul 3,2026 Apr 27,Neuroscience,Neuroscience,606,,126-137,10.1016/j.neuroscience.2026.04.024,,Zhu Y; Zhang H; Zhang Z; Song G; Fu J; Wang H,6,Wang H,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42055109/
42053596,"Precision non-invasive transcranial electromagnetic stimulation: a thematic review of optimizing spatial, temporal, and dose dimensions.",2026,2026 Apr 29,2026 Apr 29,European archives of psychiatry and clinical neuroscience,Eur Arch Psychiatry Clin Neurosci,,,,10.1007/s00406-026-02256-4,,Lin R; He W; Shaikh UJ; Lorentz L; Zeng RR; Kwong PWH; Miller T; Gonzalez PC; Sidarta A; Binkofski F; Mehler DMA; Zhang JJ,12,Zhang JJ,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42053596/
42052785,Efficacy and Neurophysiological Mechanisms of 10 Hz Repetitive Transcranial Magnetic Stimulation for Post-Stroke Dysphagia: A Randomized Controlled Trial.,2026,2026 Apr 22,,Revista de neurologia,Rev Neurol,81,4,49912,10.31083/RN49912,PMC13129558,Hou B; Pan K; Zhang R; Chen X; Li Y; Wang Y; Xie Y,7,Xie Y,Journal Article; Randomized Controlled Trial,False,False,False,False,True,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42052785/
42051777,Advances in the diagnosis and management of post-stroke limb spasticity: a narrative review.,2026,2026,2026 Apr 13,Frontiers in neurology,Front Neurol,17,,1781709,10.3389/fneur.2026.1781709,PMC13110944,Su M; Yu M; Xu P; Fei Y,4,Fei Y,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/42051777/
42046881,The effects of rTMS over orbitofrontal cortex on cognitive functions in first-episode schizophrenia.,2026,2026 Apr 28,2026 Apr 28,Psychological medicine,Psychol Med,56,,e119,10.1017/S0033291726103912,PMC13125931,Hu Q; Jiao X; Ding Y; Wei Y; Tang X; Xu L; Cui H; Tang Y; Liu H; Gao J; Zeng L; Yi Z,16,Zhang T,Journal Article; Randomized Controlled Trial,False,False,False,False,True,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42046881/
42046869,Neuroscientific therapies for subjective tinnitus.,2026,2026 Mar 13,2026 Mar 13,Journal of Zhejiang University. Science. B,J Zhejiang Univ Sci B,27,4,343-358,10.1631/jzus.B2400579,PMC13121886,Liu P; Xue X; Zhang Z; Zhou H; Xu C; Zhang L; Li Z; Zhou Y; Song S; Tian Y; Wang F; Li X,13,Yang S,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/42046869/
42041802,Transcranial Magnetic Stimulation in Smoking Cessation: A Narrative Review of Neurobiological Mechanisms from Craving Modulation to Neural Circuit Restoration.,2026,2026 Apr 2,2026 Apr 2,Brain sciences,Brain Sci,16,4,,10.3390/brainsci16040392,PMC13114976,Constantin DA; Cristina DB; Leașu FG; Nacu AG; Rogozea LM,5,Rogozea LM,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/42041802/
42037693,Comparative efficacy of different interventions for post-stroke cricopharyngeal achalasia: a systematic review and network meta-analysis.,2026,2026,2026 Apr 10,Frontiers in neurology,Front Neurol,17,,1802305,10.3389/fneur.2026.1802305,PMC13105938,Yue J; Wang X; Li C; Wang L; Li X,5,Li X,Journal Article; Systematic Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/42037693/
42036585,Advances in the Clinical Application of Neurostimulation in Major Depression.,2026,2026,,Advances in experimental medicine and biology,Adv Exp Med Biol,1502,,477-502,10.1007/978-981-95-6872-7_28,,Göke K; Kaster T; Blumberger DM,3,Blumberger DM,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42036585/
42036566,Chronic Pain and Major Depression: Shared Psychological and Neurobiological Mechanism.,2026,2026,,Advances in experimental medicine and biology,Adv Exp Med Biol,1502,,133-145,10.1007/978-981-95-6872-7_9,,Lee SH; Kim YK,2,Kim YK,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42036566/
42035652,Precision functional network imaging-guided transcranial magnetic stimulation: A review of clinical applications through resting-state fMRI.,2026,2026 Aug,2026 Apr 17,Clinical neurology and neurosurgery,Clin Neurol Neurosurg,267,,109435,10.1016/j.clineuro.2026.109435,,Mittelman L; Kazmi JS; Syed SA; Vargas LO; Duehr J; Jerliu G; Bassett JB; Cater E; D'Amico RS,9,D'Amico RS,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42035652/
42028220,Neuromodulation approaches and applications in the management of post-stroke pain: a comprehensive review.,2026,2026,2026 Apr 8,Frontiers in neurology,Front Neurol,17,,1789715,10.3389/fneur.2026.1789715,PMC13099307,Cox SS; Wood M; Sutton F; Tucker K; Cash N; Gong R; Rowland NC; Kautz SA; George MS; Borckardt JJ; Peng X,11,Peng X,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42028220/
42027362,"Approaching rTMS With Openness, Awareness, and Engagement in a Combined Acceptance and Commitment Therapy Framework.",2026,2026 Jan-Mar,2026 Mar 1,Innovations in clinical neuroscience,Innov Clin Neurosci,23,1-3,39-46,,PMC13101907,Wickens S; Brown T,2,Brown T,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/42027362/
42022442,Cost-Effectiveness of Transcranial Magnetic Stimulation and Virtual Reality-Based Cognitive Remediation for Depressive Symptoms among Cancer Patients: Protocol for a Three-Arm Randomized Controlled Trial.,2026,2026,2026 Mar 24,Clinical practice and epidemiology in mental health : CP & EMH,Clin Pract Epidemiol Ment Health,22,,e17450179376750,10.2174/0117450179376750250925051532,PMC13096850,Sancassiani F; Murri MB; Madeddu C; Atzeni M; Kalcev G; Zaccagnino B; Olivetti AF; Azzolina D; Cruciata M; Nanni MG; Cossu G; Perra A,18,Grassi L,Journal Article,False,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42022442/
42022291,Enhancing spontaneous recovery after stroke: a randomized controlled trial.,2026,2026,2026 Mar 28,Brain communications,Brain Commun,8,2,fcag057,10.1093/braincomms/fcag057,PMC13098183,Byblow WD; Shanks MJ; Scrivener B; Duval L; Stinear CM; Lee A; Barber PA; Colle P; Ren A; Cirillo J; Arac A; Ejaz N,16,Krakauer JW,Clinical Trial; Journal Article,False,False,False,True,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42022291/
42015389,Constraint-Induced Movement Therapy in Children With Hemiplegic Cerebral Palsy: A Scoping Review of Functional Outcomes and Neuroplasticity-Related Evidence.,2026,2026 Apr,2026 Apr 22,Annals of rehabilitation medicine,Ann Rehabil Med,50,2,94-104,10.5535/arm.250165,PMC13136043,Maggio MG; Valeri MC; Maione R; Militi A; Cinnera AM; Ciancarelli I; Calabrò RS; Morone G,8,Morone G,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/42015389/
42014673,Subcallosal cingulate functional connectivity in depression: a systematic review of brain stimulation-induced changes and pretreatment connectivity predictors.,2026,2026 Apr 21,2026 Apr 21,Translational psychiatry,Transl Psychiatry,,,,10.1038/s41398-026-03999-3,,Henensal A; Attali D; Aubry JF; Plaze M,4,Plaze M,Journal Article; Systematic Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42014673/
42011296,Efficacy and Safety of Acupuncture-Related Therapies for Central Post-Stroke Pain: An Umbrella Review.,2026,2026,2026 Apr 15,Journal of pain research,J Pain Res,19,,595809,10.2147/JPR.S595809,PMC13092241,Wang L; Dou J; Yang Y; Qin D; Yu B; Li X; Ying J; Zhu L; Jiang N; Zhou Y; Zhao L; Zhou X,13,Gou C,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42011296/
42006916,"Home-based transcranial static magnetic field stimulation - concept, development, and clinical applications: IFCN handbook chapter.",2026,2026,2026 Apr 9,Clinical neurophysiology practice,Clin Neurophysiol Pract,11,,282-293,10.1016/j.cnp.2026.04.001,PMC13091538,Ammann C; Soto-León V,2,Soto-León V,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42006916/
42006055,The neurobiological synergy of transcranial magnetic stimulation and mindfulness-based interventions in treatment-resistant depression: a narrative review.,2026,2026,2026 Apr 2,Frontiers in psychiatry,Front Psychiatry,17,,1805825,10.3389/fpsyt.2026.1805825,PMC13083115,Yun S; Figee M,2,Figee M,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42006055/
42004568,Effect of repetitive transcranial magnetic stimulation modulating supplementary motor area in stroke rehabilitation: Systematic review of randomized controlled trials.,2026,2026,2026 Jan 28,AIMS neuroscience,AIMS Neurosci,13,1,50-63,10.3934/Neuroscience.2026003,PMC13086594,Juhi A; Sharma S; Bhatia D; Dhaka S; Kumar R; Kumar D; Gayen RK; Mondal H,8,Mondal H,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42004568/
42004498,Combined Use of Pharmacological Treatment and Noninvasive Brain Stimulation for Smoking Cessation in Adult Smokers: A Systematic Review.,2026,2026 Apr-Jun,2026 Mar 5,Open respiratory archives,Open Respir Arch,8,2,100611,10.1016/j.opresp.2026.100611,PMC13084360,Díaz-Miravalls J; Merchán-Molero FL; Yarritu-Sánchez A; Jiménez-Gómez M; De-Granda-Orive JI,5,De-Granda-Orive JI,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42004498/
42002736,Ultrasound-Assisted multimodal neuromodulation via nanosystems.,2026,2026 Apr 19,2026 Apr 19,Journal of nanobiotechnology,J Nanobiotechnology,,,,10.1186/s12951-026-04205-8,,Nizami SB; Toschi N; Conti A,3,Conti A,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42002736/
42002675,Fatigue in Parkinson's disease and management with NIBS.,2026,2026 Apr 20,2026 Apr 20,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,Neurol Sci,47,5,,10.1007/s10072-026-09038-9,,Du X; Ji Q; Tong Y; Wang X; Ding Y; Geng X,6,Geng X,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42002675/
42001819,Neurostimulation for restless legs syndrome: A systematic review and meta-analysis.,2026,2026 Apr 16,2026 Apr 16,Sleep medicine reviews,Sleep Med Rev,88,,102294,10.1016/j.smrv.2026.102294,,Bachmann CG; Lanza G; Senel GB; DelRosso LM; García-Borreguero D; Hartley S; Jung KY; Tomatsu S; Winkelman JW; Ferri R,10,Ferri R,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/42001819/
41997374,Protocol-level moderators of antidepressant efficacy in prefrontal rTMS: A sham-controlled meta-analysis of randomized trials.,2026,2026 Aug 15,2026 Apr 15,Journal of affective disorders,J Affect Disord,407,,121805,10.1016/j.jad.2026.121805,,Eren Hİ; Takım U,2,Takım U,Journal Article; Meta-Analysis; Review,True,False,True,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/41997374/
