pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
42171529,Efficacy and Safety of Repetitive Transcranial Magnetic Stimulation (rTMS) in Peripheral Neuropathic Pain: A GRADE-Assessed Meta-Analysis of Randomized Sham-Controlled Trials.,2026,2026 Jun,,Pain practice : the official journal of World Institute of Pain,Pain Pract,26,5,e70169,10.1111/papr.70169,,Abdelsalam OK; Mohamed RG; Mahmoud MAT; Dawoud AIA; Labib RSS; Hamed BM; AbdelMeseh M; Hedawy S; Abouelmagd ME; Abbas A; Raslan AM,11,Raslan AM,Journal Article; Meta-Analysis; Systematic Review; Review,True,False,True,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42171529/
42168052,Alpha oscillations in pain neuromodulation: From resting rhythms to reactive networks.,2026,2026 May 21,2026 May 21,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,Neurotherapeutics,,,e00929,10.1016/j.neurot.2026.e00929,,Liberati G,1,Liberati G,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42168052/
42167925,Neuromodulation for Subjective Tinnitus: A Systematic Review and Meta-Analysis of Randomized Trials.,2026,2026 May 21,2026 May 21,The Laryngoscope,Laryngoscope,,,,10.1002/lary.70633,,Kitsis D; Sideris G; Skouloudaki A; Delides A; Vlastarakos P,5,Vlastarakos P,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42167925/
42167498,E-field guided repetitive transcranial magnetic stimulation modulates oscillatory brain activity dynamics in tinnitus.,2026,2026 May 20,2026 May 20,Brain research bulletin,Brain Res Bull,,,111952,10.1016/j.brainresbull.2026.111952,,Schoisswohl S; Langguth B; Neff P; Schecklmann M; Kleinjung T; Shabestari PS,6,Shabestari PS,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42167498/
42166859,"Transcranial direct current stimulation (tDCS) as an additional treatment to cognitive behavior group therapy in adults with tobacco dependence - a double-blind, randomized, sham-controlled pilot trial.",2026,2026 May 13,2026 May 13,Psychiatry research,Psychiatry Res,363,,117223,10.1016/j.psychres.2026.117223,,Goerigk S; Burkhardt G; Padberg F; Zeren A; Ludwig H; Rabenstein A; Kröger C; Vragolic S; Palm U; Pogarell O; Keeser D; Brunoni AR,14,Rüther T,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42166859/
42166849,Delayed transcallosal conduction to the lesioned sensorimotor cortex in multiple Sclerosis: A combined TMS 7 T-MRI study.,2026,2026 May 15,2026 May 15,NeuroImage. Clinical,Neuroimage Clin,50,,104006,10.1016/j.nicl.2026.104006,PMC13214299,Madsen MAJ; Christiansen L; Wiggermann V; Lundell H; Christensen JR; Blinkenberg M; Sellebjerg F; Siebner HR,8,Siebner HR,Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/42166849/
42166618,Chronic Implantation of Planar Microelectrode Arrays as a Brain-Computer Interface: A Technical Note and Operational Workflow.,2026,2026 May 21,2026 May 21,"Operative neurosurgery (Hagerstown, Md.)",Oper Neurosurg,,,,10.1227/ons.0000000000002067,,Wagner A; Eisenkolb VM; Utzschmid A; Gempt J; Jacob SN; Meyer B,6,Meyer B,Journal Article,False,False,False,False,False,master_tms_not_animal_only; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42166618/
42166488,Priming iTBS for lower limb rehabilitation after stroke: Protocol for a randomized controlled trial on efficacy and neuroplasticity.,2026,2026,2026 May 21,PloS one,PLoS One,21,5,e0349578,10.1371/journal.pone.0349578,PMC13193341,Pan Z; Lu J; Sun Y; Qian Y; Shao Y; Chen C; Liu H; Zhang J; Huang Z; Sun L; Yu K; Zhou Y,14,Su B,Journal Article; Randomized Controlled Trial,False,False,False,False,True,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42166488/
42165626,Prefrontal and Occipital Network Excitability Differences in Dementia with Lewy Bodies and Alzheimer's Disease.,2026,2026 May 21,2026 May 21,Clinical EEG and neuroscience,Clin EEG Neurosci,,,15500594261452759,10.1177/15500594261452759,,Bregman N; Zifman N; Fogel H; Abulher E; Maidan I; Shiner T,6,Shiner T,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42165626/
42165061,"Retrospective evaluation of transcranial magnetic stimulation for enhancing arousal in patients with minimally conscious state: a single-centre study in Inner Mongolia, China.",2026,2026,2026 May 5,Frontiers in psychiatry,Front Psychiatry,17,,1757883,10.3389/fpsyt.2026.1757883,PMC13183859,Deng W; Wang S; Zhang L; Wang S; Bai A; Xing Z; Liang Y; Zhang Y; Xing W; Hao L,10,Hao L,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42165061/
42164248,Theta burst stimulation for depressive symptoms in early-stage dementia with Lewy bodies: Protocol for a single-arm open-label feasibility study (DL-TBS Study).,2026,2026 Jun,2026 May 18,PCN reports : psychiatry and clinical neurosciences,PCN Rep,5,,e70349,10.1002/pcn5.70349,PMC13183781,Takahashi S; Satake Y; Hata M; Omori H; Hosomi K; Ikeda M,6,Ikeda M,Journal Article,False,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42164248/
42164210,Management of Treatment-Resistant Depression: An Updated Narrative Review of Current and Emerging Treatments.,2026,2026 Apr,2026 Apr 19,Cureus,Cureus,18,4,e107343,10.7759/cureus.107343,PMC13186301,Berlin Viniegra JP,1,Berlin Viniegra JP,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42164210/
42163441,Ventral Cervical Epidural Abscess Presenting as a Stroke Mimic With Paradoxical Thoracic Sensory Level: Diagnostic Challenges and Multimodal Management.,2026,2026 May 21,2026 May 21,The American journal of case reports,Am J Case Rep,27,,e952372,10.12659/AJCR.952372,PMC13203997,Yang IF; Yin CY; Chang KH; Xiao FY; Yang FC,5,Yang FC,Journal Article; Case Reports,False,False,False,False,False,master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42163441/
42162266,Adjunctive D-cycloserine to intermittent theta-burst transcranial magnetic stimulation in fibromyalgia: a randomized placebo-controlled trial.,2026,2026 May 20,2026 May 20,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,Neuropsychopharmacology,,,,10.1038/s41386-026-02441-y,,DeMayo MM; Sharifi V; Chen L; Zamponi GW; Trang T; Harris AD; McGirr A,7,McGirr A,Journal Article,False,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42162266/
42161537,"Long-term effect of transcranial magnetic stimulation and transcranial electrical stimulation in primary progressive aphasia: study protocol for a randomised, double-blind clinical trial (RECONNECT-PLUS).",2026,2026 May 20,2026 May 20,BMJ open,BMJ Open,16,5,e112999,10.1136/bmjopen-2025-112999,PMC13202099,Fernández-Romero L; Díez-Cirarda M; Delgado-Alonso C; Cabrera-Martin MN; González-Rosa JJ; Sanz-Nieto C; Pérez-Macías N; Balugo P; Gómez-Ruiz N; Matias-Guiu J; Portolés-Pérez A; Matias-Guiu JA,12,Matias-Guiu JA,Journal Article; Clinical Trial Protocol,False,False,False,True,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/42161537/
42160573,Rebooting the Brain: Non Invasive Brain Stimulation and the Future of Neurorehabilitation.,2026,2026 Apr,,JPMA. The Journal of the Pakistan Medical Association,J Pak Med Assoc,76,4,620-623,10.47391/JPMA.26-33,,Anjum M; Zia M; Shafiq O; Rathore FA,4,Rathore FA,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42160573/
42160055,Intermittent Theta-Burst Stimulation for Depressive Symptoms in Parkinson Disease: A Randomized Clinical Trial.,2026,2026 May 1,2026 May 1,JAMA network open,JAMA Netw Open,9,5,e2613580,10.1001/jamanetworkopen.2026.13580,PMC13191380,Hou M; Tian B; Qi C; Song L; Ma B; Chen X; Wan Y; Wu N; Gan J; Liu Z; Zhang Y,11,Zhang Y,Journal Article; Randomized Controlled Trial,False,False,False,False,True,clinical_depression_protocols; dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42160055/
42158150,The effect of different transcranial magnetic stimulation protocols on pain scores in patients with neuropathic pain: a systematic review and meta-analysis.,2026,2026,2026 May 4,Frontiers in psychiatry,Front Psychiatry,17,,1822963,10.3389/fpsyt.2026.1822963,PMC13182322,Zhu Z; Xie L; Mao Y; Fan Y; Huang C; Zhu Z; Song N,7,Song N,Journal Article; Systematic Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42158150/
42157607,Treating insomnia in mild cognitive impairment: a novel approach combining transcranial magnetic stimulation with cognitive behavioral therapy.,2026,2026 May 19,2026 May 19,"International review of psychiatry (Abingdon, England)",Int Rev Psychiatry,,,1-17,10.1080/09540261.2026.2671089,,Diamond AB; Fried PJ; Buss SS; Mullington JM; Brown JC; MacDonnell K; Mattos MK,7,Mattos MK,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/42157607/
42155865,Baseline Anhedonia Phenotypes Reveal Divergent Neurophysiological Effects of Intermittent Theta-Burst Stimulation in Major Depression Disorder.,2026,2026 May 18,2026 May 18,Biological psychiatry. Cognitive neuroscience and neuroimaging,Biol Psychiatry Cogn Neurosci Neuroimaging,,,,10.1016/j.bpsc.2026.05.004,,Wu J; Deng Z; Cheng X; Qiu N; Hu L; Chen Z; Yi C; Pu L; Yao D; Yan H,10,Yan H,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/42155865/
42155793,The state of motor neural networks in low back pain a systematic review and meta-analysis.,2026,2026 May 18,2026 May 18,The journal of pain,J Pain,,,106318,10.1016/j.jpain.2026.106318,,Cherif A; Fakhry N; Pouliot J; Simoneau M; Massé-Alarie H,5,Massé-Alarie H,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42155793/
42155598,Mechanisms of Transcranial Magnetic Brain Stimulation.,2026,2026 May 19,2026 May 19,Physiological reviews,Physiol Rev,,,,10.1152/physrev.00026.2025,,Massimini M; Peterchev AV; Vlachos A; Ziemann U,4,Ziemann U,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/42155598/
42155351,Theta burst stimulation for suicidal ideation in depression: A systematic review and meta-analysis of efficacy and protocol moderators.,2026,2026 May 16,2026 May 16,Psychiatry research,Psychiatry Res,363,,117229,10.1016/j.psychres.2026.117229,,Xia X; Feng X; Huang C; Chen Z; Lei W; Yue Y,6,Yue Y,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42155351/
42154469,Dual-Site aiTBS for Suicidal Ideation in Adolescents With Major Depressive Disorder: A Randomized Clinical Trial.,2026,2026 May 1,2026 May 1,JAMA network open,JAMA Netw Open,9,5,e2613178,10.1001/jamanetworkopen.2026.13178,PMC13187876,Huang D; Zhang R; Lai S; Ye X; Abula M; Song X; Cao P; Zhang Y; Zhang J; Zhong S; Jia Y,11,Jia Y,Journal Article; Randomized Controlled Trial,False,False,False,False,True,clinical_depression_protocols; dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42154469/
42153515,Extracorporeal Radial Shock Wave Therapy Combined With Repetitive Transcranial Magnetic Stimulation for Nonspecific Low Back Pain: A Randomized Controlled Trial Protocol.,2026,2026 Jul,,Physiotherapy research international : the journal for researchers and clinicians in physical therapy,Physiother Res Int,31,3,e70217,10.1002/pri.70217,,Zhao P; Zhang GH; Song WJ; Wu JJ; Ma J; Hua XY; Xu JG,7,Xu JG,Journal Article; Clinical Trial Protocol,False,False,False,True,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42153515/
42153440,Transcranial magnetic stimulation in multiple sclerosis: Targeting symptoms through neuroplasticity.,2026,2026 May 19,2026 May 19,"Multiple sclerosis (Houndmills, Basingstoke, England)",Mult Scler,,,13524585261442777,10.1177/13524585261442777,,Nazzi C; Turrini S; Pezzetta R; Scarpazza C; Avenanti A; Battaglia S,6,Battaglia S,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42153440/
42153185,Mechanisms of taVNS-induced working memory enhancement: a multimodal fNIRS-HRV-MEP study.,2026,2026 Dec,2026 May 16,Cognitive neurodynamics,Cogn Neurodyn,20,1,92,10.1007/s11571-026-10465-9,PMC13179987,Wang M; Dou W; Gong X; Gui Y; Lin F; Liang D,6,Liang D,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/42153185/
42152687,Patients with different putative chronic pain mechanisms have different cortical complexity and synchrony.,2026,2026 May 18,2026 May 18,Pain,Pain,,,,10.1097/j.pain.0000000000004015,,De Martino E; Nascimento Couto B; Midtgaard Bach M; Jakobsen A; Ingemann-Molden S; Casali A; Graven-Nielsen T; Ciampi de Andrade D,8,Ciampi de Andrade D,Journal Article,False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/42152687/
42148834,Iliotibial Band Syndrome Detected by Bloodpool SPECT/CT Using New 3D-Ring CZT System.,2026,2026 May 11,2026 May 11,Clinical nuclear medicine,Clin Nucl Med,,,,10.1097/RLU.0000000000006477,,El Yaagoubi Y; Prunier-Aesch C; Wargnier O; Philippe L; Pasquesoone H,5,Pasquesoone H,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/42148834/
